"utterance","item","speaker_belief","prob"
"think-doesnt_dance-?","Sophia_L",0.3,0.60076460107672
"think-dances-?","Sophia_L",0.3,0.328600018330843
"know-doesnt_dance-?","Sophia_L",0.3,0.037522494452209
"BARE-dances-?","Sophia_L",0.3,0.0331128861402281
"think-dances-?","Tony_L",0.3,0.51045842208233
"think-doesnt_dance-?","Tony_L",0.3,0.367658747340476
"BARE-dances-?","Tony_L",0.3,0.0987301526878522
"know-doesnt_dance-?","Tony_L",0.3,0.0231526778893416
"think-doesnt_dance-?","Zoe_L",0.3,0.504067982117875
"think-dances-?","Zoe_L",0.3,0.338329787930731
"know-doesnt_dance-?","Zoe_L",0.3,0.121429907747068
"BARE-dances-?","Zoe_L",0.3,0.0361723222043254
"BARE-dances-?","Charley_H",0.4,0.985682204928
"think-doesnt_dance-?","Charley_H",0.4,0.012800479967023
"think-dances-?","Charley_H",0.4,0.00151731510497745
"know-doesnt_dance-?","Danny_H",0.4,0.985838666256485
"BARE-dances-?","Danny_H",0.4,0.0135060783700452
"think-doesnt_dance-?","Danny_H",0.4,0.000366776065098829
"think-dances-?","Danny_H",0.4,0.000288479308370858
"BARE-dances-?","Emily_H",0.4,0.699723883670448
"think-dances-?","Emily_H",0.4,0.181906683731955
"think-doesnt_dance-?","Emily_H",0.4,0.117176741521176
"know-doesnt_dance-?","Emily_H",0.4,0.00119269107642133
"know-doesnt_dance-?","Emma_H",0.4,0.690554235108617
"BARE-dances-?","Emma_H",0.4,0.264722752661937
"think-doesnt_dance-?","Emma_H",0.4,0.0350112527213796
"think-dances-?","Emma_H",0.4,0.00971175950806739
"BARE-dances-?","Frank_H",0.4,0.673682500848218
"think-dances-?","Frank_H",0.4,0.238081278298276
"think-doesnt_dance-?","Frank_H",0.4,0.0858296977553912
"know-doesnt_dance-?","Frank_H",0.4,0.00240652309811299
"BARE-dances-?","Grace_H",0.4,0.792388560131444
"think-doesnt_dance-?","Grace_H",0.4,0.162527885013558
"think-dances-?","Grace_H",0.4,0.0450835548549979
"BARE-dances-?","Isabella_H",0.4,0.593641614714319
"think-doesnt_dance-?","Isabella_H",0.4,0.269559306998868
"think-dances-?","Isabella_H",0.4,0.118912865704245
"know-doesnt_dance-?","Isabella_H",0.4,0.017886212582567
"BARE-dances-?","Jackson_H",0.4,0.891521916864021
"know-doesnt_dance-?","Jackson_H",0.4,0.0906970893242195
"think-doesnt_dance-?","Jackson_H",0.4,0.0104956265731381
"think-dances-?","Jackson_H",0.4,0.00728536723862084
"BARE-dances-?","Jayden_H",0.4,0.64592745442003
"know-doesnt_dance-?","Jayden_H",0.4,0.278930173265118
"think-doesnt_dance-?","Jayden_H",0.4,0.0530884732818302
"think-dances-?","Jayden_H",0.4,0.0220538990330214
"BARE-dances-?","Jon_H",0.4,0.940828343797545
"think-doesnt_dance-?","Jon_H",0.4,0.0422417754384054
"think-dances-?","Jon_H",0.4,0.0169298807640486
"BARE-dances-?","Josh_H",0.4,0.78576901677359
"think-doesnt_dance-?","Josh_H",0.4,0.120168779847052
"think-dances-?","Josh_H",0.4,0.0915482680318828
"know-doesnt_dance-?","Josh_H",0.4,0.00251393534747636
"BARE-dances-?","Josie_H",0.4,0.955799708313076
"think-dances-?","Josie_H",0.4,0.0224673202614379
"think-doesnt_dance-?","Josie_H",0.4,0.0168800302490142
"know-doesnt_dance-?","Josie_H",0.4,0.00485294117647058
"BARE-dances-?","Julian_H",0.4,0.820379977930414
"think-doesnt_dance-?","Julian_H",0.4,0.0761765270317782
"think-dances-?","Julian_H",0.4,0.0692558263184724
"know-doesnt_dance-?","Julian_H",0.4,0.0341876687193362
"BARE-dances-?","Mary_H",0.4,0.909726925594679
"think-doesnt_dance-?","Mary_H",0.4,0.0503562646940351
"know-doesnt_dance-?","Mary_H",0.4,0.0379791067215116
"think-dances-?","Mary_H",0.4,0.00193770298977362
"BARE-dances-?","Mia_H",0.4,0.582739158269317
"think-doesnt_dance-?","Mia_H",0.4,0.266187055603558
"think-dances-?","Mia_H",0.4,0.136287772469022
"know-doesnt_dance-?","Mia_H",0.4,0.0147843387514779
"know-dances-?","Mia_H",0.4,1.67490662570031e-06
"BARE-dances-?","Olivia_H",0.4,0.968331592238741
"think-dances-?","Olivia_H",0.4,0.0216988839052342
"think-doesnt_dance-?","Olivia_H",0.4,0.00987659713483576
"know-doesnt_dance-?","Olivia_H",0.4,9.29267211904507e-05
"BARE-dances-?","Owen_H",0.4,0.841194852245209
"think-doesnt_dance-?","Owen_H",0.4,0.0980744527617621
"think-dances-?","Owen_H",0.4,0.0607306949930293
"BARE-dances-?","Sophia_H",0.4,0.77339369519238
"think-dances-?","Sophia_H",0.4,0.124624515596457
"think-doesnt_dance-?","Sophia_H",0.4,0.080277944447417
"know-doesnt_dance-?","Sophia_H",0.4,0.0217038447637465
"know-doesnt_dance-?","Tony_H",0.4,0.807910641381328
"BARE-dances-?","Tony_H",0.4,0.176685497286528
"think-dances-?","Tony_H",0.4,0.0133425018144339
"think-doesnt_dance-?","Tony_H",0.4,0.00206135951771002
"BARE-dances-?","Zoe_H",0.4,0.780166606339941
"think-doesnt_dance-?","Zoe_H",0.4,0.160171231066075
"think-dances-?","Zoe_H",0.4,0.0596621625939833
"BARE-dances-?","Charley_L",0.4,0.851150025834085
"think-dances-?","Charley_L",0.4,0.0829096193835498
"think-doesnt_dance-?","Charley_L",0.4,0.065936898420911
"know-doesnt_dance-?","Charley_L",0.4,3.45636145494719e-06
"BARE-dances-?","Danny_L",0.4,0.89764345440802
"think-dances-?","Danny_L",0.4,0.0674366480469794
"think-doesnt_dance-?","Danny_L",0.4,0.0348346686749079
"know-dances-?","Danny_L",0.4,8.12741626303979e-05
"know-doesnt_dance-?","Danny_L",0.4,3.95470746189337e-06
"BARE-dances-?","Emily_L",0.4,0.985290408863955
"think-doesnt_dance-?","Emily_L",0.4,0.0103790158327604
"think-dances-?","Emily_L",0.4,0.00432963305332186
"know-doesnt_dance-?","Emily_L",0.4,9.42249961766643e-07
"BARE-dances-?","Emma_L",0.4,0.8801871741906
"think-doesnt_dance-?","Emma_L",0.4,0.0719752776297548
"think-dances-?","Emma_L",0.4,0.0478369250240982
"know-doesnt_dance-?","Emma_L",0.4,6.2315554682318e-07
"BARE-dances-?","Frank_L",0.4,0.981145991725322
"think-doesnt_dance-?","Frank_L",0.4,0.0122636955216986
"think-dances-?","Frank_L",0.4,0.00659031275297946
"BARE-dances-?","Grace_L",0.4,0.955684079822494
"think-dances-?","Grace_L",0.4,0.0227732662221869
"think-doesnt_dance-?","Grace_L",0.4,0.021540967362122
"know-doesnt_dance-?","Grace_L",0.4,1.6865931963584e-06
"BARE-dances-?","Isabella_L",0.4,0.98631970258858
"think-doesnt_dance-?","Isabella_L",0.4,0.00902388082524056
"think-dances-?","Isabella_L",0.4,0.00465641658617887
"BARE-dances-?","Jackson_L",0.4,0.985937765315063
"think-dances-?","Jackson_L",0.4,0.00766215874259951
"think-doesnt_dance-?","Jackson_L",0.4,0.00639962717685619
"know-doesnt_dance-?","Jackson_L",0.4,4.4876548261951e-07
"BARE-dances-?","Jayden_L",0.4,0.988499145296642
"think-dances-?","Jayden_L",0.4,0.00596848068148389
"think-doesnt_dance-?","Jayden_L",0.4,0.00553194227413974
"know-doesnt_dance-?","Jayden_L",0.4,4.31747734482342e-07
"BARE-dances-?","Jon_L",0.4,0.987762699242543
"think-dances-?","Jon_L",0.4,0.00733495368590787
"think-doesnt_dance-?","Jon_L",0.4,0.00490234707154941
"BARE-dances-?","Josh_L",0.4,0.947315249982309
"think-doesnt_dance-?","Josh_L",0.4,0.0302033956928961
"think-dances-?","Josh_L",0.4,0.0224801824204724
"know-doesnt_dance-?","Josh_L",0.4,1.17190432261171e-06
"BARE-dances-?","Josie_L",0.4,0.99675936619162
"think-dances-?","Josie_L",0.4,0.00167885844763565
"think-doesnt_dance-?","Josie_L",0.4,0.0015617725282029
"know-doesnt_dance-?","Josie_L",0.4,2.83254111265597e-09
"BARE-dances-?","Julian_L",0.4,0.743745251860324
"think-dances-?","Julian_L",0.4,0.13647929487736
"think-doesnt_dance-?","Julian_L",0.4,0.119738601961582
"know-doesnt_dance-?","Julian_L",0.4,3.68513007346395e-05
"BARE-dances-?","Mary_L",0.4,0.980861518363132
"think-dances-?","Mary_L",0.4,0.0099430256346325
"think-doesnt_dance-?","Mary_L",0.4,0.00919528676054592
"know-doesnt_dance-?","Mary_L",0.4,1.69241689830502e-07
"BARE-dances-?","Mia_L",0.4,0.967774063434292
"think-doesnt_dance-?","Mia_L",0.4,0.0192039844190987
"think-dances-?","Mia_L",0.4,0.0130147627512067
"know-doesnt_dance-?","Mia_L",0.4,7.18939540166799e-06
"BARE-dances-?","Olivia_L",0.4,0.989696943014862
"think-doesnt_dance-?","Olivia_L",0.4,0.00703471616614584
"think-dances-?","Olivia_L",0.4,0.00326834081899155
"BARE-dances-?","Owen_L",0.4,0.961889619440342
"think-doesnt_dance-?","Owen_L",0.4,0.0205783593476064
"think-dances-?","Owen_L",0.4,0.017529698561021
"know-doesnt_dance-?","Owen_L",0.4,2.32265103096475e-06
"BARE-dances-?","Sophia_L",0.4,0.742437057451124
"think-dances-?","Sophia_L",0.4,0.136724046011104
"think-doesnt_dance-?","Sophia_L",0.4,0.12081818011457
"know-doesnt_dance-?","Sophia_L",0.4,2.07164232020869e-05
"BARE-dances-?","Tony_L",0.4,0.991549842856101
"think-dances-?","Tony_L",0.4,0.00426078243415305
"think-doesnt_dance-?","Tony_L",0.4,0.00418089486359958
"know-doesnt_dance-?","Tony_L",0.4,8.47984614523309e-06
"BARE-dances-?","Zoe_L",0.4,0.943227758844812
"think-doesnt_dance-?","Zoe_L",0.4,0.0333496848831211
"think-dances-?","Zoe_L",0.4,0.0234225496024115
"know-doesnt_dance-?","Zoe_L",0.4,6.66965551716139e-09
"BARE-dances-?","Charley_H",0.4,0.821792006834042
"think-dances-?","Charley_H",0.4,0.0896930217249103
"think-doesnt_dance-?","Charley_H",0.4,0.0885128656214941
"know-doesnt_dance-?","Charley_H",0.4,2.10581955272126e-06
"BARE-dances-?","Danny_H",0.4,0.815036355877178
"think-doesnt_dance-?","Danny_H",0.4,0.103944608165266
"think-dances-?","Danny_H",0.4,0.0809404190429948
"know-doesnt_dance-?","Danny_H",0.4,7.86169145608595e-05
"BARE-dances-?","Emily_H",0.4,0.874408999960782
"think-dances-?","Emily_H",0.4,0.0673263304673515
"think-doesnt_dance-?","Emily_H",0.4,0.0582617095703639
"know-doesnt_dance-?","Emily_H",0.4,2.96000150233012e-06
"BARE-dances-?","Emma_H",0.4,0.802561559028901
"think-doesnt_dance-?","Emma_H",0.4,0.100320194878613
"think-dances-?","Emma_H",0.4,0.0900612710632929
"know-doesnt_dance-?","Emma_H",0.4,0.0070569750291926
"BARE-dances-?","Frank_H",0.4,0.840673287202481
"think-doesnt_dance-?","Frank_H",0.4,0.0863390205021294
"think-dances-?","Frank_H",0.4,0.0729582439689758
"know-doesnt_dance-?","Frank_H",0.4,2.94483264142154e-05
"BARE-dances-?","Grace_H",0.4,0.899624228528465
"think-dances-?","Grace_H",0.4,0.0602918623645653
"think-doesnt_dance-?","Grace_H",0.4,0.0400039547079904
"know-doesnt_dance-?","Grace_H",0.4,7.99543989784356e-05
"BARE-dances-?","Isabella_H",0.4,0.913808973624018
"think-doesnt_dance-?","Isabella_H",0.4,0.0460888947966065
"think-dances-?","Isabella_H",0.4,0.0390195840114439
"know-doesnt_dance-?","Isabella_H",0.4,0.00108254756793237
"BARE-dances-?","Jackson_H",0.4,0.901500464431907
"think-doesnt_dance-?","Jackson_H",0.4,0.0561964825446637
"think-dances-?","Jackson_H",0.4,0.0422800530540676
"know-doesnt_dance-?","Jackson_H",0.4,2.29999693619183e-05
"BARE-dances-?","Jayden_H",0.4,0.838722943090836
"think-doesnt_dance-?","Jayden_H",0.4,0.0889907633097501
"think-dances-?","Jayden_H",0.4,0.0722858345368059
"know-doesnt_dance-?","Jayden_H",0.4,4.59062608194926e-07
"BARE-dances-?","Jon_H",0.4,0.866205036904636
"think-dances-?","Jon_H",0.4,0.0819619092505537
"think-doesnt_dance-?","Jon_H",0.4,0.051833047648707
"know-doesnt_dance-?","Jon_H",0.4,6.19610303798086e-09
"BARE-dances-?","Josh_H",0.4,0.866333471955186
"think-doesnt_dance-?","Josh_H",0.4,0.0859756140577951
"think-dances-?","Josh_H",0.4,0.0475596825037178
"know-doesnt_dance-?","Josh_H",0.4,0.000131231483301587
"BARE-dances-?","Josie_H",0.4,0.911314548382977
"think-doesnt_dance-?","Josie_H",0.4,0.0572045945334359
"think-dances-?","Josie_H",0.4,0.031476719019747
"know-doesnt_dance-?","Josie_H",0.4,4.138063840671e-06
"BARE-dances-?","Julian_H",0.4,0.90407611940614
"think-doesnt_dance-?","Julian_H",0.4,0.0546973257413809
"think-dances-?","Julian_H",0.4,0.0412060778153395
"know-doesnt_dance-?","Julian_H",0.4,2.04770371391019e-05
"BARE-dances-?","Mary_H",0.4,0.850640529582216
"think-doesnt_dance-?","Mary_H",0.4,0.076787598907419
"think-dances-?","Mary_H",0.4,0.0717263656179664
"know-doesnt_dance-?","Mary_H",0.4,0.00084550589239833
"BARE-dances-?","Mia_H",0.4,0.889663875553305
"think-doesnt_dance-?","Mia_H",0.4,0.0563509932459259
"think-dances-?","Mia_H",0.4,0.0538281976798369
"know-doesnt_dance-?","Mia_H",0.4,0.000156933520932469
"BARE-dances-?","Olivia_H",0.4,0.918851285982027
"think-doesnt_dance-?","Olivia_H",0.4,0.0466362002599843
"think-dances-?","Olivia_H",0.4,0.0344551532711528
"know-doesnt_dance-?","Olivia_H",0.4,5.73604868358042e-05
"BARE-dances-?","Owen_H",0.4,0.860845140620209
"think-doesnt_dance-?","Owen_H",0.4,0.0746822745912812
"think-dances-?","Owen_H",0.4,0.0642114226399397
"know-doesnt_dance-?","Owen_H",0.4,0.000261162148570578
"BARE-dances-?","Sophia_H",0.4,0.872351658932422
"think-doesnt_dance-?","Sophia_H",0.4,0.0652444297600353
"think-dances-?","Sophia_H",0.4,0.0624012558196894
"know-doesnt_dance-?","Sophia_H",0.4,2.6554878524863e-06
"BARE-dances-?","Tony_H",0.4,0.91332798358
"think-doesnt_dance-?","Tony_H",0.4,0.04850137575125
"think-dances-?","Tony_H",0.4,0.0381698287234982
"know-doesnt_dance-?","Tony_H",0.4,8.11945251674872e-07
"BARE-dances-?","Zoe_H",0.4,0.922313035132426
"think-doesnt_dance-?","Zoe_H",0.4,0.0549741408307806
"think-dances-?","Zoe_H",0.4,0.0224781367902244
"know-doesnt_dance-?","Zoe_H",0.4,0.000234687246568645
"BARE-dances-?","Charley_L",0.4,0.905351915793343
"think-dances-?","Charley_L",0.4,0.0485514433199613
"think-doesnt_dance-?","Charley_L",0.4,0.0459966425744726
"know-doesnt_dance-?","Charley_L",0.4,9.99983122217119e-05
"BARE-dances-?","Danny_L",0.4,0.89070259324037
"think-doesnt_dance-?","Danny_L",0.4,0.0629341552348832
"think-dances-?","Danny_L",0.4,0.0463620624358949
"know-doesnt_dance-?","Danny_L",0.4,1.18908885208171e-06
"BARE-dances-?","Emily_L",0.4,0.882823684401178
"think-dances-?","Emily_L",0.4,0.0606169545823232
"think-doesnt_dance-?","Emily_L",0.4,0.0564187118728234
"know-doesnt_dance-?","Emily_L",0.4,0.000140649143675281
"BARE-dances-?","Emma_L",0.4,0.855022740861198
"think-doesnt_dance-?","Emma_L",0.4,0.0884245653431665
"think-dances-?","Emma_L",0.4,0.0563238272187883
"know-doesnt_dance-?","Emma_L",0.4,0.000228866576846424
"BARE-dances-?","Frank_L",0.4,0.889407358907954
"think-dances-?","Frank_L",0.4,0.05823687013047
"think-doesnt_dance-?","Frank_L",0.4,0.0518607477300959
"know-doesnt_dance-?","Frank_L",0.4,0.000492896832376486
"know-dances-?","Frank_L",0.4,2.1263991032882e-06
"BARE-dances-?","Grace_L",0.4,0.928557801986927
"think-dances-?","Grace_L",0.4,0.039782656636598
"think-doesnt_dance-?","Grace_L",0.4,0.0316365190057355
"know-doesnt_dance-?","Grace_L",0.4,2.3022370738772e-05
"BARE-dances-?","Isabella_L",0.4,0.864205568337992
"think-doesnt_dance-?","Isabella_L",0.4,0.072338224303841
"think-dances-?","Isabella_L",0.4,0.0634432940070566
"know-doesnt_dance-?","Isabella_L",0.4,1.29133511107382e-05
"BARE-dances-?","Jackson_L",0.4,0.839129562181807
"think-doesnt_dance-?","Jackson_L",0.4,0.117902906349659
"think-dances-?","Jackson_L",0.4,0.0429675314685345
"BARE-dances-?","Jayden_L",0.4,0.873004308361527
"think-doesnt_dance-?","Jayden_L",0.4,0.074660323196953
"think-dances-?","Jayden_L",0.4,0.052307071652466
"know-doesnt_dance-?","Jayden_L",0.4,2.82967890542833e-05
"BARE-dances-?","Jon_L",0.4,0.819242335240896
"think-doesnt_dance-?","Jon_L",0.4,0.0939303625874736
"think-dances-?","Jon_L",0.4,0.0865345729784261
"know-doesnt_dance-?","Jon_L",0.4,0.000292729193205204
"BARE-dances-?","Josh_L",0.4,0.926157195126011
"think-dances-?","Josh_L",0.4,0.0374902637054827
"think-doesnt_dance-?","Josh_L",0.4,0.0362337131814969
"know-doesnt_dance-?","Josh_L",0.4,0.000118827987009304
"BARE-dances-?","Josie_L",0.4,0.895896867693335
"think-doesnt_dance-?","Josie_L",0.4,0.0579762505093787
"think-dances-?","Josie_L",0.4,0.0460743371105104
"know-doesnt_dance-?","Josie_L",0.4,5.25446867763158e-05
"BARE-dances-?","Julian_L",0.4,0.907766434742781
"think-doesnt_dance-?","Julian_L",0.4,0.0489502409571261
"think-dances-?","Julian_L",0.4,0.0430412564926537
"know-doesnt_dance-?","Julian_L",0.4,0.000242067807438034
"BARE-dances-?","Mary_L",0.4,0.901005474891797
"think-dances-?","Mary_L",0.4,0.0521319337693409
"think-doesnt_dance-?","Mary_L",0.4,0.0468286737179427
"know-doesnt_dance-?","Mary_L",0.4,3.39176209187392e-05
"BARE-dances-?","Mia_L",0.4,0.922993288866532
"think-doesnt_dance-?","Mia_L",0.4,0.0445813037804131
"think-dances-?","Mia_L",0.4,0.0323724869045207
"know-doesnt_dance-?","Mia_L",0.4,5.29204485339648e-05
"BARE-dances-?","Olivia_L",0.4,0.846731249343173
"think-doesnt_dance-?","Olivia_L",0.4,0.077567350953039
"think-dances-?","Olivia_L",0.4,0.0748680376463682
"know-doesnt_dance-?","Olivia_L",0.4,0.000833362057419962
"BARE-dances-?","Owen_L",0.4,0.900482230889529
"think-dances-?","Owen_L",0.4,0.0701974769142647
"think-doesnt_dance-?","Owen_L",0.4,0.0288142109425677
"know-doesnt_dance-?","Owen_L",0.4,0.000506081253638862
"BARE-dances-?","Sophia_L",0.4,0.921623411234972
"think-doesnt_dance-?","Sophia_L",0.4,0.0404670166225664
"think-dances-?","Sophia_L",0.4,0.0378663880702586
"know-doesnt_dance-?","Sophia_L",0.4,4.31840722033584e-05
"BARE-dances-?","Tony_L",0.4,0.915424485540228
"think-doesnt_dance-?","Tony_L",0.4,0.0608995566795248
"think-dances-?","Tony_L",0.4,0.0219386183182178
"know-doesnt_dance-?","Tony_L",0.4,0.00173733946202948
"BARE-dances-?","Zoe_L",0.4,0.918846480387515
"think-doesnt_dance-?","Zoe_L",0.4,0.0521135590116504
"think-dances-?","Zoe_L",0.4,0.0284562378382512
"know-doesnt_dance-?","Zoe_L",0.4,0.000583722762583417
"BARE-dances-?","Charley_H",0.5,0.980215046307127
"think-doesnt_dance-?","Charley_H",0.5,0.0184151407926488
"think-dances-?","Charley_H",0.5,0.00136981290022483
"know-doesnt_dance-?","Danny_H",0.5,0.929885392702055
"BARE-dances-?","Danny_H",0.5,0.0615977390130327
"think-doesnt_dance-?","Danny_H",0.5,0.00530373005157384
"think-dances-?","Danny_H",0.5,0.00321313823333854
"BARE-dances-?","Emily_H",0.5,0.658542972586651
"think-dances-?","Emily_H",0.5,0.214724666052091
"think-doesnt_dance-?","Emily_H",0.5,0.126732361047241
"know-doesnt_dance-?","Emily_H",0.5,3.14017759602858e-10
"BARE-dances-?","Emma_H",0.5,0.751703790231897
"think-dances-?","Emma_H",0.5,0.200187167193262
"think-doesnt_dance-?","Emma_H",0.5,0.0481090425748413
"BARE-dances-?","Frank_H",0.5,0.84413178710407
"think-dances-?","Frank_H",0.5,0.0952738262642684
"think-doesnt_dance-?","Frank_H",0.5,0.0604876181828723
"know-doesnt_dance-?","Frank_H",0.5,0.000106767643912545
"know-dances-?","Frank_H",0.5,8.04876283726061e-10
"BARE-dances-?","Grace_H",0.5,0.83137142562999
"know-doesnt_dance-?","Grace_H",0.5,0.152536463817016
"think-doesnt_dance-?","Grace_H",0.5,0.0101714811449675
"think-dances-?","Grace_H",0.5,0.00592062940802548
"BARE-dances-?","Isabella_H",0.5,0.565520851572841
"think-doesnt_dance-?","Isabella_H",0.5,0.22154442031408
"think-dances-?","Isabella_H",0.5,0.2129310148485
"know-dances-?","Isabella_H",0.5,2.77804157477377e-06
"know-doesnt_dance-?","Isabella_H",0.5,9.35223004049755e-07
"BARE-dances-?","Jackson_H",0.5,0.706362488098424
"think-doesnt_dance-?","Jackson_H",0.5,0.274704596412248
"think-dances-?","Jackson_H",0.5,0.0189329154893285
"BARE-dances-?","Jayden_H",0.5,0.900825367214236
"think-doesnt_dance-?","Jayden_H",0.5,0.054604253451497
"think-dances-?","Jayden_H",0.5,0.044130210710096
"know-doesnt_dance-?","Jayden_H",0.5,0.000440168624170996
"BARE-dances-?","Jon_H",0.5,0.98653697805825
"think-doesnt_dance-?","Jon_H",0.5,0.0097071787199609
"think-dances-?","Jon_H",0.5,0.00375584322178947
"BARE-dances-?","Josh_H",0.5,0.759625592342168
"think-doesnt_dance-?","Josh_H",0.5,0.137060291033578
"think-dances-?","Josh_H",0.5,0.103097097677392
"know-doesnt_dance-?","Josh_H",0.5,0.000214722002002504
"know-dances-?","Josh_H",0.5,2.29694485998812e-06
"BARE-dances-?","Josie_H",0.5,0.917304916636982
"think-doesnt_dance-?","Josie_H",0.5,0.051677121469657
"think-dances-?","Josie_H",0.5,0.0310064579567011
"know-doesnt_dance-?","Josie_H",0.5,1.15039366601902e-05
"BARE-dances-?","Julian_H",0.5,0.845103331781732
"think-doesnt_dance-?","Julian_H",0.5,0.0807015102183167
"think-dances-?","Julian_H",0.5,0.0741091144382178
"know-doesnt_dance-?","Julian_H",0.5,8.59984566378821e-05
"know-dances-?","Julian_H",0.5,4.5105094994022e-08
"BARE-dances-?","Mary_H",0.5,0.964790769609887
"think-doesnt_dance-?","Mary_H",0.5,0.0315288456793818
"think-dances-?","Mary_H",0.5,0.00368038471073108
"BARE-dances-?","Mia_H",0.5,0.720861660095075
"think-doesnt_dance-?","Mia_H",0.5,0.151366944415508
"think-dances-?","Mia_H",0.5,0.127755348549534
"know-doesnt_dance-?","Mia_H",0.5,1.60469398830649e-05
"BARE-dances-?","Olivia_H",0.5,0.959375584420419
"think-doesnt_dance-?","Olivia_H",0.5,0.0351880137321856
"think-dances-?","Olivia_H",0.5,0.00543639776295052
"know-dances-?","Olivia_H",0.5,4.08444610289295e-09
"BARE-dances-?","Owen_H",0.5,0.968864929697022
"think-doesnt_dance-?","Owen_H",0.5,0.0244481444443382
"think-dances-?","Owen_H",0.5,0.0066869258586397
"BARE-dances-?","Sophia_H",0.5,0.731924381729708
"think-doesnt_dance-?","Sophia_H",0.5,0.192588396477361
"think-dances-?","Sophia_H",0.5,0.0754862244452049
"know-dances-?","Sophia_H",0.5,9.9734772626316e-07
"BARE-dances-?","Tony_H",0.5,0.945468852180424
"think-dances-?","Tony_H",0.5,0.0331104252711785
"think-doesnt_dance-?","Tony_H",0.5,0.0201783237102515
"know-doesnt_dance-?","Tony_H",0.5,0.00124237706750447
"know-dances-?","Tony_H",0.5,2.17706420785263e-08
"BARE-dances-?","Zoe_H",0.5,0.949260127858345
"think-doesnt_dance-?","Zoe_H",0.5,0.0349319302133038
"think-dances-?","Zoe_H",0.5,0.0158076886539749
"know-dances-?","Zoe_H",0.5,2.53274375686403e-07
"BARE-dances-?","Charley_L",0.5,0.858616442016812
"think-doesnt_dance-?","Charley_L",0.5,0.0717650803509912
"think-dances-?","Charley_L",0.5,0.0696176415110963
"know-doesnt_dance-?","Charley_L",0.5,8.36121100435703e-07
"BARE-dances-?","Danny_L",0.5,0.859768516461841
"think-doesnt_dance-?","Danny_L",0.5,0.0873168809049731
"think-dances-?","Danny_L",0.5,0.0528988477398813
"know-doesnt_dance-?","Danny_L",0.5,1.52883304852722e-05
"know-dances-?","Danny_L",0.5,4.66562819985113e-07
"BARE-dances-?","Emily_L",0.5,0.992002955932082
"think-doesnt_dance-?","Emily_L",0.5,0.00521006529385749
"think-dances-?","Emily_L",0.5,0.00278697877406038
"BARE-dances-?","Emma_L",0.5,0.934961192705006
"think-dances-?","Emma_L",0.5,0.037204953668686
"think-doesnt_dance-?","Emma_L",0.5,0.0278338536263078
"BARE-dances-?","Frank_L",0.5,0.994946158613724
"think-doesnt_dance-?","Frank_L",0.5,0.00371081030248337
"think-dances-?","Frank_L",0.5,0.00134303108379196
"BARE-dances-?","Grace_L",0.5,0.980237450777537
"think-doesnt_dance-?","Grace_L",0.5,0.0106161435000899
"think-dances-?","Grace_L",0.5,0.00914640572237387
"BARE-dances-?","Isabella_L",0.5,0.992012887022994
"think-dances-?","Isabella_L",0.5,0.0047915848508851
"think-doesnt_dance-?","Isabella_L",0.5,0.00319552812612105
"BARE-dances-?","Jackson_L",0.5,0.983497441415292
"think-doesnt_dance-?","Jackson_L",0.5,0.00813119901597709
"think-dances-?","Jackson_L",0.5,0.00813119901597709
"know-dances-?","Jackson_L",0.5,0.00024011168003303
"know-doesnt_dance-?","Jackson_L",0.5,4.88727213582394e-08
"BARE-dances-?","Jayden_L",0.5,0.992337900717329
"think-doesnt_dance-?","Jayden_L",0.5,0.00546986003193757
"think-dances-?","Jayden_L",0.5,0.00219223925073339
"BARE-dances-?","Jon_L",0.5,0.986359886497714
"think-doesnt_dance-?","Jon_L",0.5,0.00954308099670864
"think-dances-?","Jon_L",0.5,0.00409703250557696
"BARE-dances-?","Josh_L",0.5,0.969300026848059
"think-doesnt_dance-?","Josh_L",0.5,0.0155546238494849
"think-dances-?","Josh_L",0.5,0.0151453129195009
"know-dances-?","Josh_L",0.5,3.63829542178074e-08
"BARE-dances-?","Josie_L",0.5,0.991813892775074
"think-doesnt_dance-?","Josie_L",0.5,0.00446054671864542
"think-dances-?","Josie_L",0.5,0.0037255605062804
"BARE-dances-?","Julian_L",0.5,0.731174204365357
"think-doesnt_dance-?","Julian_L",0.5,0.136947746975785
"think-dances-?","Julian_L",0.5,0.130389707747789
"know-dances-?","Julian_L",0.5,0.0014829946603927
"know-doesnt_dance-?","Julian_L",0.5,5.34625067644385e-06
"BARE-dances-?","Mary_L",0.5,0.95913095264907
"think-dances-?","Mary_L",0.5,0.024166644029459
"think-doesnt_dance-?","Mary_L",0.5,0.0163178014410567
"know-dances-?","Mary_L",0.5,0.000384596300165848
"know-doesnt_dance-?","Mary_L",0.5,5.58024840274876e-09
"BARE-dances-?","Mia_L",0.5,0.982460060266437
"think-dances-?","Mia_L",0.5,0.0109092967208069
"think-doesnt_dance-?","Mia_L",0.5,0.00663036545075957
"know-doesnt_dance-?","Mia_L",0.5,2.77561996763863e-07
"BARE-dances-?","Olivia_L",0.5,0.978689521227897
"think-dances-?","Olivia_L",0.5,0.0112765135125812
"think-doesnt_dance-?","Olivia_L",0.5,0.0100339652595216
"BARE-dances-?","Owen_L",0.5,0.982253044784891
"think-dances-?","Owen_L",0.5,0.00941931722298182
"think-doesnt_dance-?","Owen_L",0.5,0.00832762368799014
